,time,assetCode,assetName,volume,close,open,returnsClosePrevRaw1,returnsOpenPrevRaw1,returnsClosePrevMktres1,returnsOpenPrevMktres1,returnsClosePrevRaw10,returnsOpenPrevRaw10,returnsClosePrevMktres10,returnsOpenPrevMktres10,returnsOpenNextMktres10,universe
2216750,2012-09-04 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,13634888.0,37.01,36.98,-0.003500269251480281,-0.004308023694130525,-0.002399193401921472,-0.007501489873718191,-0.009633395772010169,0.0016251354279508412,0.0013264570823865454,0.008832352786667766,0.0157157769592568,1.0
2218474,2012-09-05 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,13538409.0,37.11,37.08,0.002701972439879796,0.002704164413197985,0.003674931270150568,0.003602936707311368,-0.024447949526814502,-0.014615997874035225,-0.016098742011751526,-0.006230749120527503,-0.010821890455430042,1.0
2220197,2012-09-06 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,41356607.0,38.69,37.58,0.042576125033684686,0.0134843581445514,0.011941539541201123,0.014069873532769684,0.022733280465239147,-0.007919746568108899,0.007271793868728806,-0.0022500471656876227,0.015048683817144769,1.0
2221925,2012-09-07 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,28087896.0,39.3,39.04,0.015766347893512608,0.038850452368281774,0.009531389379281469,0.01105557635884316,0.05560032232071,0.032531076434808126,0.02218198587569499,0.02188988955467333,-0.0023848182470855572,1.0
2223651,2012-09-10 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,20858745.0,38.76,39.23,-0.013740458015266356,0.0048668032786864926,-0.004001708913621154,-0.0006471273055495943,0.042776432606941306,0.06199242014076845,0.024528994632267917,0.0319754875942295,0.022663553349038024,1.0
2225378,2012-09-11 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,22380345.0,39.6,38.8,0.021671826625385027,-0.010960999235277493,0.0165412885620251,-0.0023863996080387504,0.06365834004834793,0.03993567408201715,0.03810852577291717,0.022673257443417416,-0.007202623469145608,1.0
2227106,2012-09-12 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,29883726.0,39.92,39.88,0.008080808080808577,0.027835051546390318,0.004642583996789195,0.02326816736218621,0.07514139509830198,0.0749326145552558,0.04250526352131357,0.05048461267834163,0.01943137102726902,1.0
2228835,2012-09-13 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,47020628.0,41.4,39.84,0.03707414829659239,-0.0010030090270813918,0.008141824296183882,-0.004157446193900364,0.1099195710455747,0.06752411575562789,0.039930373691040216,0.03701169204421245,-0.01469876060518756,1.0
2230561,2012-09-14 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,43477367.0,41.57,41.96,0.00410628019323922,0.05321285140562293,-0.0028590053193420623,0.021985701493646884,0.1265582655826578,0.13221802482460876,0.021015831556298745,0.059021848484306326,0.036197202325148614,1.0
2232292,2012-09-17 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,19741058.0,41.19,41.0,-0.009141207601637724,-0.02287893231649052,-0.0033030736651991147,-0.029653227697796686,0.10904684975767287,0.1039310716208952,0.012461894475697066,0.006421191751241728,0.02798397847009468,1.0
2234025,2012-09-18 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,25189352.0,41.26,41.05,0.001699441612042607,0.0012195121951212864,0.004089756242484461,0.006737074089748343,0.11483382869494685,0.11005949161709117,0.014682028821562275,0.015204825444508768,0.016724606337530954,1.0
2235758,2012-09-19 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,22887181.0,41.34,41.33,0.001938923897236933,0.006820950060901776,-0.0002907576919514228,0.009009169609836757,0.1139854486661287,0.11461704422869425,0.006901526331958202,0.0157157769592568,0.027838007229572,1.0
2237486,2012-09-20 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,20998581.0,41.25,40.96,-0.002177068214803346,-0.008952334865714784,-0.0010897478681480923,-0.010990737472290976,0.06616696820884016,0.08994145822245936,0.01476907811252852,-0.010821890455430042,0.018124781214678,1.0
2239210,2012-09-21 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,28299063.0,40.88,41.53,-0.008969696969696739,0.013916015625,-0.00881769695390941,0.014867222273936118,0.04020356234096778,0.06378073770491778,-7.245605414279986e-05,0.015048683817144769,0.02345396600025153,1.0
2240933,2012-09-24 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,20504116.0,41.23,40.61,0.00856164383561464,-0.02215266072718636,0.012928105350614356,-0.02135791703544435,0.06372549019607665,0.035177160336477664,0.012806439032263014,-0.0023848182470855572,0.014336278643294412,1.0
2242654,2012-09-25 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,21991228.0,40.55,41.55,-0.0164928450157662,0.023147008126077173,0.0046269369786435975,0.0266061907937938,0.023989898989898117,0.07087628865979267,0.009474568777378395,0.022663553349038024,0.042697776782762334,1.0
2244376,2012-09-26 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,23785658.0,40.24,40.15,-0.007644882860664116,-0.033694344163657464,0.003830957149965921,-0.012335327487381312,0.008016032064128709,0.00677031093279945,0.013774987163954457,-0.007202623469145608,0.05732208048216472,1.0
2246097,2012-09-27 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,20843887.0,40.68,40.4,0.010934393638171613,0.006226650062266081,-0.007511200733899485,0.017157751191273038,-0.01739130434782421,0.014056224899599234,0.004940509015107238,0.01943137102726902,0.05720834066636087,1.0
2247817,2012-09-28 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,21382009.0,40.48,40.42,-0.004916420845624714,0.0004950495049491632,0.0036077703645734094,-0.016393502204496858,-0.026220832331008803,-0.03670162059103999,0.016491357096661132,-0.01469876060518756,0.04863517492989483,1.0
2249534,2012-10-01 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,21957111.0,40.97,40.88,0.012104743083003909,0.011380504700645444,0.0069923025608136635,0.018560162923123676,-0.005341102209273085,-0.0029268292682927965,0.023152750173411896,0.036197202325148614,0.053950062537227006,1.0
2251249,2012-10-02 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,26946068.0,40.92,41.14,-0.0012204051745172695,0.006360078277885428,-0.0029217170882964343,0.001367697737340537,-0.00824042656325652,0.0021924482338606666,0.015191934278245126,0.02798397847009468,0.0410515019826303,1.0
2252964,2012-10-03 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,22421111.0,40.86,40.83,0.005908419497783868,-0.0002053728702438029,-0.0011035288830211817,-0.0015330472765071282,-0.0043112596553133145,-0.004801573672438164,0.013059951990753271,0.016724606337530954,0.035509941622395146,1.0
2254679,2012-10-04 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,24334091.0,41.82,41.16,0.023494860499265743,0.008082292432035398,0.00929040070991108,0.001776071959883314,0.021305760709009917,0.012304399002953216,0.019387675730415364,0.027838007229572,0.023053035527873772,1.0
2256393,2012-10-05 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,22777435.0,41.71,42.04,-0.002630320420853205,0.02137998056365253,-0.00198925087265853,0.00803615104378666,0.027838801897397847,0.019756499990572385,0.02653879016059809,0.018124781214678,0.05059192349345488,1.0
2258106,2012-10-08 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,18635403.0,41.66,41.33,-0.0011987532965700431,-0.01688867745004641,0.0055210248805161325,-0.01626147767573808,0.01789184926866727,0.0252460901823266,0.01960051004477453,0.02345396600025153,0.01950858492092776,1.0
2259819,2012-10-09 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,19956705.0,41.38,41.77,-0.006721075372061236,0.010646019840308885,0.010746502605150171,0.01710861278926082,0.028005252737925982,0.01271945494652327,0.0281919512082486,0.014336278643294412,0.03240532954493698,1.0
2261538,2012-10-10 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,25803795.0,41.77,41.55,0.00942484291928558,-0.005266937993773646,0.01916086321992673,0.011651768943974822,0.045688204598111966,0.04251229234535958,0.046960162054325946,0.042697776782762334,0.026291509555138984,1.0
2263258,2012-10-11 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,27755002.0,42.1,42.37,0.007900406990663411,0.019735258724426163,0.007593637002952992,0.028269613686861976,0.04254991583261658,0.056508036328003726,0.06503726064235839,0.05732208048216472,0.022305105948374957,1.0
2264974,2012-10-12 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,44570634.0,41.62,41.6,-0.01140142517814602,-0.01817323578003249,-0.0074927939302098685,-0.01819333334348804,0.035755571254254985,0.03679460202584872,0.053997955686497706,0.05720834066636087,0.013010460624067108,1.0
2266689,2012-10-15 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,26277471.0,42.38,41.91,0.01826045170591084,0.00745192307692233,0.0066704446450894525,0.008715102197698657,0.04205512626056018,0.032767302505872564,0.04852286857255336,0.04863517492989483,0.015347611839483443,1.0
2268402,2012-10-16 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,28594052.0,42.83,42.79,0.010618216139687052,0.020997375328085432,-0.002720343044995516,0.013555801900402674,0.054406696208762366,0.04778868711443218,0.04079878737883889,0.053950062537227006,0.03950606279155743,1.0
2270112,2012-10-17 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,26180558.0,43.32,42.93,0.011440579033388243,0.0032717924748766336,0.005998436619900855,-0.0043255462981769644,0.060205580029367926,0.05143277002204183,0.04578671812602495,0.0410515019826303,0.04191856924483742,1.0
2271817,2012-10-18 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,23633913.0,43.01,43.09,-0.007156048014772765,0.003726997437689672,-0.003860591361242692,0.00013440432218414077,0.028455284552846075,0.04689018464528605,0.03421848007416958,0.035509941622395146,0.04341167007655534,1.0
2273523,2012-10-19 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,29748466.0,42.32,42.8,-0.01604278074866361,-0.00673009979113548,0.005258400409058995,-0.004699446236907994,0.014624790218174866,0.018078020932445597,0.04947819102035755,0.023053035527873772,0.00035203851109905267,1.0
2275228,2012-10-22 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,27996092.0,42.09,42.25,-0.0054347826086958975,-0.01285046728971806,-0.005998763979705265,0.001231844544541649,0.010321651464234359,0.022259859666102774,0.03974103534576808,0.05059192349345488,0.042559060319146885,1.0
2276932,2012-10-23 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,22897318.0,41.33,41.47,-0.01805654549774316,-0.01846153846153964,0.0009679070505007985,-0.018770253460469764,-0.001208313194778543,-0.007182188173330052,0.0364728478610624,0.01950858492092776,0.015865251974375688,1.0
2278631,2012-10-24 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,18919320.0,41.71,41.68,0.00919428986208426,0.005063901615624865,0.013051088384120751,0.014680553502338071,-0.0014364376346667207,0.003128760529479857,0.032825018083124616,0.03240532954493698,0.00910845865577594,1.0
2280328,2012-10-25 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,17311695.0,41.67,42.24,-0.0009590026372566783,0.013435700575816112,-0.00456782393761257,0.014390233124082084,-0.010213776722090562,-0.003068208638187575,0.020255483251160968,0.026291509555138984,0.014654544078873044,1.0
2282027,2012-10-26 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,21893909.0,41.16,41.42,-0.01223902087832873,-0.019412878787876897,-0.011335068885154741,-0.02020776865184237,-0.011052378664104244,-0.0043269230769218394,0.014831690862791857,0.022305105948374957,0.0193497722855828,1.0
2283725,2012-10-31 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,19428720.0,41.68,41.45,0.012633624878521044,0.0007242877836797224,0.012439530789438605,0.0012899550398174314,-0.016517225106184585,-0.010975900739678024,0.02477473545686614,0.013010460624067108,0.016725852681742658,1.0
2285424,2012-11-01 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,23328281.0,42.84,41.7,0.027831094049904026,0.0060313630880566285,0.01305608281868295,0.005643133687799781,0.000233481204761965,-0.025473241411545056,0.038514759043719,0.015347611839483443,0.01877842873362806,1.0
2287126,2012-11-02 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,17029679.0,42.42,43.04,-0.00980392156862564,0.032134292565948915,0.0029991258239960733,0.024180633797708174,-0.02077562326869764,0.002562310738413176,0.04026329551716494,0.03950606279155743,0.0199014635031418,1.0
2288828,2012-11-05 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,13253683.0,42.27,42.33,-0.0035360678925048243,-0.01649628252788271,-0.0064490578587418365,-0.008566804354420064,-0.017205301092770964,-0.017637502900905266,0.03587355993327299,0.04191856924483742,-0.01415447043440359,1.0
2290532,2012-11-06 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,17196716.0,42.88,42.57,0.014431038561629306,0.005669737774627315,0.004440415042029305,0.00377488735932234,0.013232514177693888,-0.0053738317757009435,0.01978969706099725,0.04341167007655534,0.024393199874452744,1.0
2292236,2012-11-07 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,47631169.0,40.48,42.01,-0.055970149253733004,-0.013154803852478691,-0.016550953710565523,-0.017420565777699654,-0.038251366120219836,-0.0056804733727831005,0.0202436730688708,0.00035203851109905267,-0.0004618774658506119,1.0
2293937,2012-11-08 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,27830997.0,40.4,41.28,-0.0019762845849791155,-0.017376815044037097,0.017220206156049377,-0.002284411848718311,-0.022501814662472808,-0.004581625271281253,0.034138762142861365,0.042559060319146885,-0.01573747535861078,1.0
2295634,2012-11-09 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,27559061.0,40.62,40.31,0.005445544554453674,-0.0234980620155032,0.002724411555819629,-0.014443041394404384,-0.026132821865260558,-0.032869481765834034,0.022408611035023708,0.015865251974375688,-0.019543903806522368,1.0
2297331,2012-11-12 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,12820369.0,40.58,40.85,-0.0009847365829634966,0.013396179608039738,-0.0011991956382682214,0.012089512986188895,-0.026157907367410967,-0.032907196969694574,0.02909621563602352,0.00910845865577594,-0.0061756023943739975,1.0
2299026,2012-11-13 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,19799080.0,40.04,40.18,-0.013307047806800587,-0.016401468788251994,-0.006745958312044259,-0.016502683425544982,-0.027210884353742082,-0.029937228392082793,0.034523615024487336,0.014654544078873044,-0.002893834402415349,1.0
2300724,2012-11-14 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,30995630.0,39.29,40.21,-0.01873126873126973,0.0007466401194626826,0.0037637530530400046,0.00401231870954396,-0.05734165067178487,-0.02991556091676884,0.034566713831819466,0.0193497722855828,0.002143314443612543,1.0
2302422,2012-11-15 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,24859853.0,39.39,39.06,0.002545176889793721,-0.028599850783385224,0.0050980523478978655,-0.015302997122110069,-0.08053221288515411,-0.06330935251798409,0.034631891161786686,0.016725852681742658,-0.002708618922642507,1.0
2304119,2012-11-16 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,32462098.0,39.53,39.43,0.0035542015740057664,0.009472606246799352,-0.004363531407653351,0.010780810094495491,-0.06812824139556782,-0.08387546468401519,0.018200061154572983,0.01877842873362806,-0.020405366343870947,1.0
2305819,2012-11-19 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,26784470.0,40.59,40.09,0.02681507715659004,0.0167385239665232,-0.003877873229270051,0.01207101426860789,-0.03974449964513671,-0.052917552563192416,0.005538896378841217,0.0199014635031418,-0.0065846832954634385,1.0
2307520,2012-11-20 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,19379181.0,40.7,40.33,0.0027100271002700183,0.005986530306808957,0.0016842703898661024,-0.010345417895260191,-0.05083955223880665,-0.05261921540991177,0.008880026257830513,-0.01415447043440359,-0.009620770914830448,1.0
2309223,2012-11-21 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,13035979.0,40.73,40.94,0.0007371007371008709,0.01512521696007818,-0.002998139064161191,0.01453253775361824,0.0061758893280645655,-0.025470126160437426,0.01104708154256025,0.024393199874452744,-0.00030427852991412463,1.0
2310923,2012-11-23 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,8316667.0,41.09,41.1,0.008838693837466716,0.003908158280411023,-0.011048734519988793,0.0018961448323833198,0.01707920792079265,-0.004360465116277856,-0.016345913122098987,-0.0004618774658506119,0.035428073652924504,1.0
2312621,2012-11-26 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,20376505.0,40.88,40.79,-0.005110732538332274,-0.00754257907542477,-0.0019469860006522078,-0.017217817771254217,0.006400787789266893,0.011907715207146286,-0.01800798793393851,-0.01573747535861078,0.03181549694315772,1.0
2314318,2012-11-27 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,19876930.0,40.75,40.87,-0.00318003913894338,0.001961265015933966,0.005008526951805266,0.0037123659671450117,0.004189255791029911,0.0004895960832296263,-0.01230035828558386,-0.019543903806522368,0.036017927980009384,1.0
2316013,2012-11-28 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,26112040.0,40.83,40.49,0.001963190184050667,-0.009297773427940805,-0.010086040076370524,-0.004524312991812839,0.019730269730270145,0.00771528123444698,-0.009956907644941622,-0.0061756023943739975,0.019801747866277263,1.0
2317714,2012-11-29 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,18910626.0,41.22,41.15,0.009551800146951672,0.016300321066930357,0.0029900755265964032,0.008594075473950722,0.04912191397302368,0.02337726933598816,-0.0022537963250531326,-0.002893834402415349,0.040287339150484186,1.0
2319416,2012-11-30 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,20081805.0,41.08,40.99,-0.0033964095099487945,-0.0038882138517624116,-0.0036461889474554312,-0.0079180250314933,0.04290429042904309,0.04941116231438758,-0.009471572206203982,0.002143314443612543,0.044278128974269734,1.0
2321116,2012-12-03 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,18965875.0,40.81,41.27,-0.006572541382667607,0.0068309343742363185,0.0003442565706182647,0.006570133060667407,0.032380470528710736,0.0466649759066684,-0.008835461142829827,-0.002708618922642507,0.05911826442820431,1.0
2322822,2012-12-04 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,24036982.0,40.57,40.78,-0.005880911541288114,-0.011873031257572664,-0.0033378422982910673,-0.007887457377597183,-0.0004927322000503054,0.01721127463207539,-0.01717182562676574,-0.020405366343870947,0.05322189000622729,1.0
2324531,2012-12-05 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,25515569.0,41.2,40.69,0.015528715799852044,-0.002206964198134376,0.01313546138086697,-0.000867798177354295,0.012285012285011998,0.008926357550211206,-0.005921758313737518,-0.0065846832954634385,0.045897770244731566,1.0
2326234,2012-12-06 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,20541648.0,41.47,41.25,0.006553398058252169,0.013762595232244212,0.0015977816944455086,0.012424897757956356,0.018168426221457645,0.007572056668297078,-0.0013396512082552575,-0.009620770914830448,0.039332186930086964,1.0
2327939,2012-12-07 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,34559111.0,42.56,41.84,0.02628406076681977,0.014303030303028041,0.023058943687498255,0.011389753492578907,0.035775127768312716,0.018004866180047818,0.02816085282792088,-0.00030427852991412463,0.026233288988869702,1.0
2329646,2012-12-10 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,22397285.0,42.31,42.54,-0.005874060150374505,0.01673040152963634,-0.006300749908267875,0.013763132145175116,0.034980430528378285,0.04290267222358191,0.024174463394060347,0.035428073652924504,0.03043014361106809,1.0
2331354,2012-12-11 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,21959925.0,42.64,42.6,0.007799574568657208,0.0014104372355436825,-0.00042182048475372663,0.0011242452586043062,0.0463803680981596,0.042329336921947285,0.02004372844625205,0.03181549694315772,0.023992433354661637,1.0
2333061,2012-12-12 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,23110567.0,42.77,43.0,0.003048780487804992,0.00938967136150226,0.0024883791891862268,0.003776661938473967,0.04751408278226665,0.061990614966656477,0.030299282141155705,0.036017927980009384,0.013377945500410594,1.0
2334770,2012-12-13 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,18461750.0,42.78,42.65,0.00023380874444889346,-0.008139534883719435,0.007432595728813417,-0.008516445002301736,0.03784570596797665,0.03645200486026679,0.03457401245287655,0.019801747866277263,0.014123564364211054,1.0
2336477,2012-12-14 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,16208762.0,42.81,42.77,0.0007012622720898866,0.002813599062131855,0.004904390966630435,0.007882859811302472,0.04211295034080065,0.04342522566479445,0.04446648749881014,0.040287339150484186,0.04830304819308598,1.0
2338186,2012-12-17 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,23889797.0,43.48,43.0,0.015650548937163666,0.0053776011222821385,0.0032669392978988093,0.006830013088457737,0.06542514089684047,0.04191906954203994,0.04756364596099722,0.044278128974269734,0.014169232662496941,1.0
2339900,2012-12-18 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,33867674.0,43.87,43.83,0.0089696412143494,0.01930232558139533,-0.0025612858190796183,0.013295128030122956,0.08134089228493813,0.07479156449239842,0.05040515925768566,0.05911826442820431,0.008379564251933539,1.0
2341611,2012-12-19 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,34352174.0,43.53,43.99,-0.0077501709596529125,0.0036504677161766095,-0.0008637829376209612,-0.0012200111879285902,0.056553398058251776,0.08110100761857808,0.03889606470504081,0.05322189000622729,0.016621960111989145,1.0
2343324,2012-12-20 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,25016763.0,44.53,43.69,0.02297266253158714,-0.0068197317572175065,0.017548359845555417,-0.0018130859314504086,0.07378828068483179,0.0591515151515134,0.06434078676842342,0.045897770244731566,0.02873531484119505,1.0
2345039,2012-12-21 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,38986323.0,44.0,43.82,-0.011902088479676777,0.0029755092698560137,-0.001978645942406862,-0.0006520505252902999,0.03383458646616422,0.047323135755258816,0.0312506329718505,0.039332186930086964,0.026194656849661463,1.0
2346754,2012-12-24 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,8622420.0,43.92,43.72,-0.0018181818181806086,-0.002282062984938271,0.0010919220212198713,0.003694552353698463,0.03805246986527866,0.02773859896568065,0.03627306705342195,0.026233288988869702,0.022444765848413442,1.0
2348471,2012-12-26 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,11499413.0,43.96,43.95,0.0009107468123856766,0.005260750228728517,0.006391905896943528,0.00753636720533873,0.0309568480300193,0.031690140845071164,0.03276632775709051,0.03043014361106809,0.014239988801936887,1.0
2350186,2012-12-27 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,19566946.0,43.63,43.96,-0.007506824385805411,0.00022753128555108584,-0.0060836701862520106,0.004648314436133664,0.020107552022446074,0.02232558139534913,0.022734474359636117,0.023992433354661637,0.03216333689803185,1.0
2351897,2012-12-28 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,15403478.0,43.24,43.1,-0.008938803575519572,-0.0195632393084626,0.004881390940244944,-0.01844528430662685,0.010752688172043223,0.010550996482999508,0.016896256383390255,0.013377945500410594,0.01748484877833703,1.0
2353611,2012-12-31 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,24213813.0,43.9691,43.1,0.016861702127659358,0.0,-0.0022406166535230976,0.008157683264929268,0.027075449661293938,0.007715688566752644,0.022065075796213182,0.014123564364211054,-0.006326858400677402,1.0
2355328,2013-01-02 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,31421123.0,44.66,44.98,0.02269110194622481,0.050788994927210895,-0.0025900951550077017,0.027945920484910097,0.03419520079539495,0.05323269026425082,0.018592975225539998,0.04830304819308598,0.030904004276122932,1.0
2357045,2013-01-03 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,24228885.0,44.57,44.74,-0.002015226153156191,-0.005335704757668425,3.479718053506437e-05,-0.02331212221710053,0.02293569738835965,0.027774513307749604,0.014472388747887375,0.014169232662496941,0.030108919899828,1.0
2358758,2013-01-04 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,24491604.0,45.36,44.45,0.017724927080996492,-0.006481895395620718,0.012936524161176641,-0.005064769529863523,0.04919862676114839,0.017398605657767074,0.026603460856852883,0.008379564251933539,0.014713603843325712,1.0
2360471,2013-01-07 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,24457249.0,45.41,45.09,0.0011022927689599005,0.014398200224972738,0.0041760228187887535,0.011075531743266505,0.026767566027892098,0.03913392914724323,0.012672482047346341,0.016621960111989145,0.0016622509524937164,1.0
2362191,2013-01-08 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,19625226.0,45.5,45.4,0.0019819423034566075,0.006875138611666332,0.005155328374773855,0.00896188976865772,0.04119495457678602,0.04317414460885849,0.019211547633231477,0.02873531484119505,-0.0038455497713436,1.0
2363912,2013-01-09 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,25923639.0,45.47,45.56,-0.0006593406593395912,0.003524229074888696,-0.003198600156132473,0.0056445927778023324,0.04240373192151759,0.04924497237304615,0.016227230817123902,0.026194656849661463,0.0024102816009383,1.0
2365634,2013-01-10 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,23420153.0,46.15,45.89,0.014954915328787566,0.007243195785777035,0.00760080248865275,0.0055290729856575715,0.057030104672389996,0.051314157938346934,0.02067658478841195,0.022444765848413442,0.004299648352525505,1.0
2367356,2013-01-11 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,19723892.0,46.14,45.97,-0.0002166847237266012,0.0017432991937236242,-0.00017037167295239617,-0.00298383593423815,0.06479428610901783,0.05290734370075256,0.027627570689894302,0.014239988801936887,-0.005422278582920442,1.0
2369082,2013-01-14 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,19079465.0,45.88,45.89,-0.005635023840485642,-0.0017402653904714516,-0.004718121937706574,-0.0017108446858198243,0.06834386084478439,0.07204773181880264,0.023865867170505352,0.03216333689803185,0.016514820038067052,1.0
2370810,2013-01-15 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,29905738.0,46.35,45.49,0.010244115082824523,-0.008716495968620562,0.009111614303243743,-0.008127781842808953,0.061391235450236836,0.0627032320862353,0.03119854559620928,0.01748484877833703,0.011023535956435774,1.0
2372540,2013-01-16 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,43459526.0,46.82,45.91,0.01014023732470304,0.00923279841723357,0.009942398198914446,0.008502779454607225,0.048365427675773454,0.02067585593597121,0.04164104830467037,-0.006326858400677402,0.006818536619160416,1.0
2374269,2013-01-17 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,41097680.0,46.44,46.4,-0.00811618966253802,0.010673055979091071,-0.013494012423677069,0.010538733261779155,0.04195647296387639,0.037103263299061114,0.02757824318136697,0.030904004276122932,0.006433173580227679,1.0
2375998,2013-01-18 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,28694707.0,46.46,46.38,0.0004306632213626481,-0.0004310344827579416,-0.0028857604850654173,-0.0037092633465596963,0.024250440917108484,0.04341957255343298,0.01208797822668811,0.030108919899828,0.031978195433552965,1.0
2377731,2013-01-22 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,24259226.0,46.54,46.25,0.001721911321566516,-0.002802932298404559,-0.002484345208943672,-0.004864749115054082,0.024884386698964974,0.02572632512752393,0.006322035961202318,0.014713603843325712,0.039707477992327385,1.0
2379466,2013-01-23 22:00:00+00:00,JPM.N,JPMorgan Chase & Co,19112157.0,46.23,46.23,-0.006660936828535413,-0.00043243243243418217,-0.008024237059362647,-0.002940857625908162,0.01604395604395603,0.018281938325989792,-0.004361062262031555,0.0016622509524937164,0.04565400927634837,1.0
